cluster_id,violation_count,avg_lat,avg_lon,total_impact,avg_impact,top_police_station,top_junction,date_span_days,unique_days,dominant_violation,recurrence_rate,hotspot_impact_score,rank,auto_explanation
6640,16,12.9765203,77.54536796875,20.000000000000004,1.2500000000000002,Vijayanagara,BTP068 - Veeresh Theatre Junction,70,7,NO PARKING,0.1,17.5,2816,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP068 - Veeresh Theatre Junction. Dominant violation type: NO PARKING. 16 recorded violations."
1034,17,12.905366470588236,77.63021491764707,19.8,1.1647058823529413,HSR Layout,No Junction,88,8,WRONG PARKING,0.0909090909090909,17.493636363636366,2817,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 17 recorded violations."
8466,20,12.991434555,77.57499006,17.8,0.89,Sheshadripuram,No Junction,143,17,NO PARKING,0.1188811188811188,17.463216783216783,2818,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 20 recorded violations."
1742,11,12.917032763636364,77.58598781818182,22.24,2.021818181818182,Jayanagara,"BTP177 - Aurobindo Circle, ORR",99,9,WRONG PARKING,0.0909090909090909,17.457636363636365,2819,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP177 - Aurobindo Circle, ORR. Dominant violation type: WRONG PARKING. 11 recorded violations."
5531,13,12.967557784615384,77.71622264615384,20.6,1.5846153846153848,HAL Old Airport,No Junction,65,8,WRONG PARKING,0.123076923076923,17.456153846153846,2820,"A sporadic, low-frequency issue, mostly involving maxi-cab vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 13 recorded violations."
9175,16,12.998373475,77.57054348125,21.0,1.3125,Malleshwaram,No Junction,89,5,WRONG PARKING,0.0561797752808988,17.442696629213483,2821,"A sporadic, low-frequency issue, mostly involving motor cycle vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 16 recorded violations."
762,13,12.892918900000002,77.63694722307693,22.65,1.742307692307692,Hulimavu,No Junction,131,5,WRONG PARKING,0.0381679389312977,17.41251908396946,2822,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during evening peak hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 13 recorded violations."
10424,9,13.0174301,77.59180044444444,14.1,1.5666666666666669,R.T. Nagar,No Junction,9,4,WRONG PARKING,0.4444444444444444,17.376666666666665,2823,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 9 recorded violations."
12161,16,13.071837525,77.59241336875,20.7,1.29375,Kodigehalli,No Junction,144,9,WRONG PARKING,0.0625,17.3575,2824,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 16 recorded violations."
11817,16,13.0570864625,77.54677845,20.4,1.275,Jalahalli,No Junction,148,11,WRONG PARKING,0.0743243243243243,17.354864864864865,2825,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 16 recorded violations."
1679,23,12.91618237826087,77.6732332173913,17.6,0.7652173913043478,Bellandur,No Junction,102,7,NO PARKING,0.0686274509803921,17.339411764705886,2826,"A sporadic, low-frequency issue, mostly involving motor cycle vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 23 recorded violations."
2282,14,12.927003135714283,77.62079477857142,18.7,1.3357142857142856,Madiwala,No Junction,69,12,WRONG PARKING,0.1739130434782608,17.328695652173913,2827,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 14 recorded violations."
3938,14,12.952588157142856,77.59556332857143,19.040000000000003,1.36,Wilson Garden,BTP103 - Shanti Nagar TTMC,50,8,NO PARKING,0.16,17.324,2828,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP103 - Shanti Nagar TTMC. Dominant violation type: NO PARKING. 14 recorded violations."
3051,17,12.938092494117647,77.62138224705883,21.0,1.2352941176470589,Adugodi,No Junction,65,2,WRONG PARKING,0.0307692307692307,17.31153846153846,2829,"A sporadic, low-frequency issue, mostly involving motor cycle vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 17 recorded violations."
861,12,12.898176119166664,77.63403288083333,22.65,1.8875,Madiwala,No Junction,84,4,WRONG PARKING,0.0476190476190476,17.30428571428571,2830,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 12 recorded violations."
8011,19,12.986645284210525,77.73344171052632,19.0,1.0,Whitefield,No Junction,92,7,PARKING ON FOOTPATH,0.0760869565217391,17.291304347826085,2831,"A sporadic, low-frequency issue, mostly involving motor cycle vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: PARKING ON FOOTPATH. 19 recorded violations."
2429,13,12.929565807692306,77.58272479230769,21.6,1.6615384615384616,Jayanagara,BTP220 - Puttanna Junction,125,9,NO PARKING,0.072,17.29,2832,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP220 - Puttanna Junction. Dominant violation type: NO PARKING. 13 recorded violations."
4289,14,12.956922964285711,77.5861697357143,20.96,1.497142857142857,Wilson Garden,BTP192 - Urvashi Theater,138,11,NO PARKING,0.0797101449275362,17.271652173913044,2833,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP192 - Urvashi Theater. Dominant violation type: NO PARKING. 14 recorded violations."
9604,12,13.003940641666668,77.54908793333334,22.320000000000004,1.8600000000000003,Malleshwaram,"BTP026 - 1st Block Junction, Rajajinagar",138,8,WRONG PARKING,0.0579710144927536,17.261565217391308,2834,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP026 - 1st Block Junction, Rajajinagar. Dominant violation type: WRONG PARKING. 12 recorded violations."
3527,12,12.945613233333331,77.52857243333334,21.680000000000003,1.8066666666666669,Byatarayanapura,BTP098 - Nayandahalli Junction,120,10,WRONG PARKING,0.0833333333333333,17.258000000000003,2835,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP098 - Nayandahalli Junction. Dominant violation type: WRONG PARKING. 12 recorded violations."
3008,14,12.93748387142857,77.69771482142858,20.55,1.467857142857143,HAL Old Airport,No Junction,53,5,WRONG PARKING,0.0943396226415094,17.245094339622643,2836,"A sporadic, low-frequency issue, mostly involving maxi-cab vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 14 recorded violations."
7387,11,12.981220445454545,77.63059221818182,23.0,2.090909090909091,Halasur,No Junction,130,6,NO PARKING,0.0461538461538461,17.24230769230769,2837,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 11 recorded violations."
6682,19,12.976205231578948,77.61503872105263,18.7,0.9842105263157894,Halasur,No Junction,119,10,NO PARKING,0.0840336134453781,17.23050420168067,2838,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 19 recorded violations."
11549,15,13.04749512,77.57217315999999,21.125,1.4083333333333334,Kodigehalli,No Junction,132,7,WRONG PARKING,0.053030303030303,17.220454545454544,2839,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 15 recorded violations."
7824,16,12.98518941875,77.59423731875,20.16,1.26,Cubbon Park,BTP166 - Coffee Board Junction,134,10,NO PARKING,0.0746268656716417,17.215402985074626,2840,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP166 - Coffee Board Junction. Dominant violation type: NO PARKING. 16 recorded violations."
9916,8,13.0078247875,77.6923535125,14.625,1.828125,K.R. Pura,No Junction,7,3,WRONG PARKING,0.4285714285714285,17.20357142857143,2841,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during evening peak hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 8 recorded violations."
9406,18,13.00046205,77.61122043333333,19.65,1.0916666666666666,Pulikeshinagar(F.Town),No Junction,148,9,NO PARKING,0.0608108108108108,17.20216216216216,2842,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 18 recorded violations."
927,19,12.901600810526316,77.59397472105263,18.4,0.9684210526315788,J.P. Nagar,No Junction,85,8,NO PARKING,0.0941176470588235,17.20176470588235,2843,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 19 recorded violations."
1592,16,12.91380130625,77.6779626125,20.3,1.26875,Bellandur,No Junction,134,9,WRONG PARKING,0.0671641791044776,17.187462686567162,2844,"A sporadic, low-frequency issue, mostly involving motor cycle vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 16 recorded violations."
3028,16,12.9379915125,77.55732128125,21.1,1.31875,Basavanagudi,No Junction,118,4,WRONG PARKING,0.0338983050847457,17.168474576271187,2845,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 16 recorded violations."
7244,8,12.9806316375,77.5527485125,24.16,3.02,Magadi Road,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",45,2,WRONG PARKING,0.0444444444444444,17.162666666666667,2846,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during evening peak hours, near BTP062 - Basava Mantapa, Dr. Rajkumar Road. Dominant violation type: WRONG PARKING. 8 recorded violations."
2463,12,12.930081266666669,77.583761525,22.0,1.8333333333333333,Jayanagara,BTP219 - Canara Bank Junction,141,9,NO PARKING,0.0638297872340425,17.157446808510638,2847,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP219 - Canara Bank Junction. Dominant violation type: NO PARKING. 12 recorded violations."
1157,18,12.90660241111111,77.63118600000001,19.5,1.0833333333333333,HSR Layout,No Junction,127,8,WRONG PARKING,0.0629921259842519,17.144881889763777,2848,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 18 recorded violations."
7384,12,12.981209683333333,77.62855848333334,22.5,1.875,Halasur,No Junction,73,3,NO PARKING,0.0410958904109589,17.116438356164384,2849,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 12 recorded violations."
1062,14,12.905756057142856,77.63897727857143,20.15,1.4392857142857145,HSR Layout,No Junction,119,12,WRONG PARKING,0.1008403361344537,17.102605042016805,2850,"A sporadic, low-frequency issue, mostly involving lgv vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 14 recorded violations."
11605,12,13.049014225,77.54775646666667,22.4,1.8666666666666665,Jalahalli,No Junction,91,4,NO PARKING,0.0439560439560439,17.09934065934066,2851,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 12 recorded violations."
9229,17,12.999191576470588,77.57022930000001,19.45,1.1441176470588237,Malleshwaram,No Junction,131,10,WRONG PARKING,0.0763358778625954,17.06503816793893,2852,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 17 recorded violations."
9848,10,13.00716726,77.54875555,22.480000000000004,2.248,Malleshwaram,BTP023 - Mahalaxmi Layout Entrance,140,10,WRONG PARKING,0.0714285714285714,17.059428571428572,2853,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP023 - Mahalaxmi Layout Entrance. Dominant violation type: WRONG PARKING. 10 recorded violations."
5886,11,12.971165363636365,77.59645707272728,21.76,1.9781818181818185,Cubbon Park,BTP063 - Siddalingaiah Circle,120,10,NO PARKING,0.0833333333333333,17.056,2854,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP063 - Siddalingaiah Circle. Dominant violation type: NO PARKING. 11 recorded violations."
10670,15,13.022646273333333,77.53268252666666,20.25,1.35,Yeshwanthpura,No Junction,106,8,WRONG PARKING,0.0754716981132075,17.032075471698114,2855,"A sporadic, low-frequency issue, mostly involving hgv vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 15 recorded violations."
5588,13,12.9681916,77.74974195846154,21.0,1.6153846153846154,Whitefield,No Junction,142,11,NO PARKING,0.0774647887323943,17.011971830985914,2856,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 13 recorded violations."
2947,12,12.93692935,77.60544199166667,20.8,1.7333333333333334,Adugodi,BTP126 - Dairy Circle,49,5,NO PARKING,0.1020408163265306,17.01061224489796,2857,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP126 - Dairy Circle. Dominant violation type: NO PARKING. 12 recorded violations."
7623,10,12.98356584,77.5598025,23.200000000000003,2.3200000000000003,Rajajinagar,BTP010 - Rajajinagar Entrance,127,5,WRONG PARKING,0.0393700787401574,17.010551181102365,2858,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP010 - Rajajinagar Entrance. Dominant violation type: WRONG PARKING. 10 recorded violations."
9299,25,12.999713824,77.61086212000001,14.95,0.598,Pulikeshinagar(F.Town),No Junction,126,15,NO PARKING,0.119047619047619,17.005714285714284,2859,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 25 recorded violations."
7343,9,12.981118,77.57690473333334,23.760000000000005,2.640000000000001,High ground,BTP058 - Subbanna Junction,122,4,WRONG PARKING,0.0327868852459016,16.997803278688526,2860,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP058 - Subbanna Junction. Dominant violation type: WRONG PARKING. 9 recorded violations."
7313,12,12.98065985,77.64070674166668,21.3,1.775,Jeevanbheemanagar,No Junction,62,5,WRONG PARKING,0.0806451612903225,16.989677419354837,2861,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 12 recorded violations."
1847,18,12.91874216111111,77.66961458333334,18.8,1.0444444444444445,Bellandur,No Junction,112,9,NO PARKING,0.0803571428571428,16.985357142857143,2862,"A sporadic, low-frequency issue, mostly involving passenger auto vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 18 recorded violations."
4670,17,12.960219664705884,77.63847252941177,20.0,1.1764705882352942,Halasur,BTP146 - Domlur Water Tank,104,5,NO PARKING,0.048076923076923,16.971153846153847,2863,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP146 - Domlur Water Tank. Dominant violation type: NO PARKING. 17 recorded violations."
7844,11,12.985093363636365,77.74599144545455,11.2,1.0181818181818183,Whitefield,No Junction,6,3,PARKING IN A MAIN ROAD,0.5,16.97,2864,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: PARKING IN A MAIN ROAD. 11 recorded violations."
8978,17,12.996622094117647,77.56267301764706,19.7,1.1588235294117646,Malleshwaram,No Junction,101,6,WRONG PARKING,0.0594059405940594,16.96108910891089,2865,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 17 recorded violations."
6956,27,12.978355066666667,77.64169014074075,15.2,0.562962962962963,Jeevanbheemanagar,No Junction,110,8,NO PARKING,0.0727272727272727,16.96090909090909,2866,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 27 recorded violations."
7653,22,12.983481918181816,77.60863605454546,17.700000000000003,0.8045454545454547,Shivajinagar,No Junction,143,8,WRONG PARKING,0.0559440559440559,16.95916083916084,2867,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 22 recorded violations."
10877,16,13.027094775,77.5784556625,20.1,1.25625,Kodigehalli,No Junction,134,8,WRONG PARKING,0.0597014925373134,16.955522388059705,2868,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 16 recorded violations."
10276,6,13.013489066666668,77.53429229999999,7.0,1.1666666666666667,Rajajinagar,No Junction,4,3,NO PARKING,0.75,16.95,2869,"A chronic, near-daily problem, mostly involving van vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 6 recorded violations."
5622,12,12.968949258333334,77.58587218333334,21.840000000000003,1.8200000000000005,Halasuru Gate,BTP075 - Police Corner,71,4,NO PARKING,0.056338028169014,16.94907042253521,2870,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP075 - Police Corner. Dominant violation type: NO PARKING. 12 recorded violations."
10027,20,13.008893225,77.75878136499999,17.0,0.85,Mahadevapura,No Junction,69,8,NO PARKING,0.1159420289855072,16.93913043478261,2871,"A sporadic, low-frequency issue, mostly involving motor cycle vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 20 recorded violations."
8147,10,12.98799344,77.53782642,22.320000000000004,2.232,Vijayanagara,BTP208 - Havanur Circle,130,9,WRONG PARKING,0.0692307692307692,16.93046153846154,2872,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP208 - Havanur Circle. Dominant violation type: WRONG PARKING. 10 recorded violations."
7908,11,12.9855729,77.70818343636364,21.75,1.9772727272727275,Mahadevapura,No Junction,80,6,WRONG PARKING,0.075,16.924999999999997,2873,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 11 recorded violations."
5739,11,12.969769818181817,77.58475960909091,21.28,1.9345454545454543,Halasuru Gate,BTP075 - Police Corner,64,6,WRONG PARKING,0.09375,16.92425,2874,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP075 - Police Corner. Dominant violation type: WRONG PARKING. 11 recorded violations."
12597,14,13.184061907142857,77.68951017142857,21.0,1.5,Chikkajala,No Junction,74,4,WRONG PARKING,0.054054054054054,16.910810810810812,2875,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 14 recorded violations."
789,18,12.894476583333336,77.59894383333332,17.3,0.9611111111111112,J.P. Nagar,No Junction,82,11,NO PARKING,0.1341463414634146,16.89219512195122,2876,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 18 recorded violations."
10280,16,13.01348673125,77.5542145875,19.275,1.2046875,Malleshwaram,No Junction,136,12,WRONG PARKING,0.088235294117647,16.888529411764704,2877,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 16 recorded violations."
6440,20,12.9746999475,77.625251229,17.6,0.8800000000000001,Halasur,No Junction,126,11,NO PARKING,0.0873015873015873,16.86952380952381,2878,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 20 recorded violations."
6796,16,12.97746828125,77.59058279375,20.320000000000004,1.2700000000000002,Cubbon Park,BTP041 - Gopal Gowda Circle,133,6,NO PARKING,0.0451127819548872,16.86869172932331,2879,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP041 - Gopal Gowda Circle. Dominant violation type: NO PARKING. 16 recorded violations."
7869,11,12.985472436363636,77.55557349090908,21.28,1.9345454545454543,Rajajinagar,BTP061 - Bhashyam Circle,79,7,WRONG PARKING,0.0886075949367088,16.847113924050632,2880,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP061 - Bhashyam Circle. Dominant violation type: WRONG PARKING. 11 recorded violations."
6356,11,12.974143045454548,77.7110051,20.55,1.8681818181818184,Mahadevapura,No Junction,34,4,WRONG PARKING,0.1176470588235294,16.84470588235294,2881,"A sporadic, low-frequency issue, mostly involving maxi-cab vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 11 recorded violations."
1410,12,12.911636433333332,77.57288799999999,21.4,1.7833333333333332,K.S. Layout,"BTP117 - 9th Cross, Kanakapura Road",120,8,WRONG PARKING,0.0666666666666666,16.839999999999996,2882,"A sporadic, low-frequency issue, mostly involving passenger auto vehicles, concentrated during evening peak hours, near BTP117 - 9th Cross, Kanakapura Road. Dominant violation type: WRONG PARKING. 12 recorded violations."
9232,18,12.99925096111111,77.57189398333334,18.35,1.0194444444444446,Malleshwaram,No Junction,80,7,WRONG PARKING,0.0875,16.822499999999998,2883,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 18 recorded violations."
2818,25,12.935595396000002,77.6900279848,15.85,0.634,HAL Old Airport,No Junction,71,5,NO PARKING,0.0704225352112676,16.816338028169014,2884,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 25 recorded violations."
69,24,12.83928355,77.6777891,14.9,0.6208333333333333,Electronic City,No Junction,16,2,NO PARKING,0.125,16.814999999999998,2885,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 24 recorded violations."
1245,14,12.908368878571428,77.62843505714285,20.6,1.4714285714285715,HSR Layout,No Junction,63,4,WRONG PARKING,0.0634920634920634,16.812380952380952,2886,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 14 recorded violations."
7050,18,12.978900022222223,77.69607590555556,17.7,0.9833333333333332,Mahadevapura,No Junction,89,10,NO PARKING,0.1123595505617977,16.805393258426964,2887,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 18 recorded violations."
8088,10,12.98773237,77.55233905,22.24,2.224,Rajajinagar,"BTP210 - 50th cross, 12th Main , Rajajinagar",142,9,NO PARKING,0.0633802816901408,16.794704225352113,2888,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during morning hours, near BTP210 - 50th cross, 12th Main , Rajajinagar. Dominant violation type: NO PARKING. 10 recorded violations."
4731,11,12.960560072727274,77.5710008090909,17.92,1.6290909090909091,V.V.Puram (C.Pet),BTP212 - Minto Junction,41,9,NO PARKING,0.2195121951219512,16.794682926829267,2889,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP212 - Minto Junction. Dominant violation type: NO PARKING. 11 recorded violations."
1735,11,12.917086327272727,77.5789168909091,22.08,2.0072727272727278,Jayanagara,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",113,6,NO PARKING,0.0530973451327433,16.79446017699115,2890,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar. Dominant violation type: NO PARKING. 11 recorded violations."
12340,14,13.098135721428571,77.59850877142857,20.05,1.4321428571428572,Yelahanka,No Junction,131,11,WRONG PARKING,0.0839694656488549,16.789541984732825,2891,"A sporadic, low-frequency issue, mostly involving motor cycle vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 14 recorded violations."
2349,12,12.927967558333334,77.69479293333333,21.65,1.804166666666667,Bellandur,No Junction,118,6,NO PARKING,0.0508474576271186,16.75271186440678,2892,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 12 recorded violations."
2906,13,12.936396030769233,77.61753614615385,21.0,1.6153846153846154,Adugodi,No Junction,133,8,NO PARKING,0.0601503759398496,16.752255639097744,2893,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during evening peak hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 13 recorded violations."
9933,20,13.00822629,77.52650284500001,18.0,0.9,Rajajinagar,No Junction,133,8,NO PARKING,0.0601503759398496,16.702255639097743,2894,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 20 recorded violations."
6102,18,12.972648605555555,77.62664137777777,17.2,0.9555555555555556,Halasur,No Junction,114,14,NO PARKING,0.1228070175438596,16.662105263157894,2895,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 18 recorded violations."
4137,11,12.955822972727274,77.57820925454546,22.24,2.021818181818182,City Market,BTP118 - Basappa Circle,106,4,WRONG PARKING,0.0377358490566037,16.66003773584906,2896,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP118 - Basappa Circle. Dominant violation type: WRONG PARKING. 11 recorded violations."
3210,18,12.9402668,77.62002127777777,18.2,1.011111111111111,Adugodi,No Junction,73,6,WRONG PARKING,0.0821917808219178,16.652876712328766,2897,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 18 recorded violations."
1446,19,12.9117211,77.68228864736841,17.2,0.9052631578947368,Bellandur,No Junction,133,14,NO PARKING,0.1052631578947368,16.64894736842105,2898,"A sporadic, low-frequency issue, mostly involving motor cycle vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 19 recorded violations."
4723,8,12.960677475,77.5576925,23.520000000000003,2.9400000000000004,Chamarajpet,BTP091 - Sirsi Circle,84,3,NO PARKING,0.0357142857142857,16.647714285714287,2899,"A sporadic, low-frequency issue, mostly involving lgv vehicles, concentrated during evening peak hours, near BTP091 - Sirsi Circle. Dominant violation type: NO PARKING. 8 recorded violations."
